pick_id,season,week,game,rule,market,side,bet_home,open_num,close_num,edge,confluence,reg_edge,mammoth,away_ab,home_ab,actual_margin,actual_total,win,clv_pts,roi_u
2023-W19-LAR@DET-PTF,2023,19,LAR@DET,primetime_tight_favorite,spread,DET -3,1,-3.0,-3.0,3.0,,,0,LAR,DET,1,47,0.0,0.0,-1.0
2023-W19-LAR@DET-PTU,2023,19,LAR@DET,primetime_tight_under,total,UNDER 51.5,-2,51.5,53.0,51.5,,,0,LAR,DET,1,47,1.0,-1.5,0.9090909090909091
2023-W19-LAR@DET-TTH,2023,19,LAR@DET,top_vs_top_pt_home,spread,DET -3,1,-3.0,-3.0,0.0,,,0,LAR,DET,1,47,0.0,0.0,-1.0
2023-W19-CLE@HOU-S,2023,19,CLE@HOU,sides_model,spread,HOU -1.5,1,-1.5,2.25,0.168,0.0,-6.34,0,CLE,HOU,31,59,1.0,-3.75,0.9090909090909091
2023-W19-CLE@HOU-FPR,2023,19,CLE@HOU,fade_pr_in_tight_game,spread,HOU -1.5,1,-1.5,2.25,8.3,,,0,CLE,HOU,31,59,1.0,-3.75,0.9090909090909091
2023-W19-MIA@KC-S,2023,19,MIA@KC,sides_model,spread,KC -2.5,1,-2.5,-4.5,0.085,1.0,10.01,0,MIA,KC,19,33,1.0,2.0,0.9090909090909091
2023-W19-MIA@KC-PTF,2023,19,MIA@KC,primetime_tight_favorite,spread,KC -2.5,1,-2.5,-4.5,2.5,,,0,MIA,KC,19,33,1.0,2.0,0.9090909090909091
2023-W19-MIA@KC-PTU,2023,19,MIA@KC,primetime_tight_under,total,UNDER 51.5,-2,51.5,43.5,51.5,,,0,MIA,KC,19,33,1.0,8.0,0.9090909090909091
2023-W19-MIA@KC-LLO,2023,19,MIA@KC,total_low_line_over,total,OVER 51.5,-1,51.5,43.5,-10.17,,,0,MIA,KC,19,33,0.0,-8.0,-1.0
2023-W19-PHI@TB-S,2023,19,PHI@TB,sides_model,spread,TB +6.5,1,6.5,3.0,0.122,1.0,11.0,0,PHI,TB,23,41,1.0,3.5,0.9090909090909091
2023-W19-PHI@TB-O,2023,19,PHI@TB,receiver_over_HC,total,OVER 44.5,-1,44.5,43.0,46.8,,,0,PHI,TB,23,41,0.0,-1.5,-1.0
2023-W19-PHI@TB-SDFA,2023,19,PHI@TB,spread_dog_cover_fade_away,spread,PHI -6.5,0,6.5,3.0,7.56,,,0,PHI,TB,23,41,0.0,-3.5,-1.0
2023-W20-HOU@BAL-S,2023,20,HOU@BAL,sides_model,spread,HOU +10,0,-10.0,-10.0,-0.211,1.0,-9.06,0,HOU,BAL,24,44,0.0,0.0,-1.0
2023-W20-HOU@BAL-U,2023,20,HOU@BAL,wind_under,total,UNDER 43.5,-2,43.5,44.0,20.9,,,0,HOU,BAL,24,44,0.0,-0.5,-1.0
2023-W20-KC@BUF-S,2023,20,KC@BUF,sides_model,spread,KC +2.5,0,-2.5,-2.5,-0.129,0.0,-0.1,0,KC,BUF,-3,51,1.0,0.0,0.9090909090909091
2023-W20-TB@DET-S,2023,20,TB@DET,sides_model,spread,TB +6,0,-6.0,-6.0,-0.175,1.0,-2.98,0,TB,DET,8,54,0.0,0.0,-1.0
2023-W20-GB@SF-DKO,2023,20,GB@SF,dk_giant_fav_over,total,OVER 50,-1,50.0,50.5,9.2,,,0,GB,SF,3,45,0.0,0.5,-1.0
2023-W21-KC@BAL-S,2023,21,KC@BAL,sides_model,spread,KC +3.5,0,-3.5,-4.5,-0.077,1.0,-4.96,0,KC,BAL,-7,27,1.0,-1.0,0.9090909090909091
2023-W21-KC@BAL-DKJ,2023,21,KC@BAL,dk_heavy_home_juice,spread,BAL -3.5,1,-3.5,-4.5,120.0,,,0,KC,BAL,-7,27,0.0,1.0,-1.0
2023-W21-DET@SF-S,2023,21,DET@SF,sides_model,spread,DET +7,0,-7.0,-7.5,-0.07,0.0,-1.46,0,DET,SF,3,65,1.0,-0.5,0.9090909090909091
2023-W22-SF@KC-S,2023,22,SF@KC,sides_model,spread,KC +1,1,1.0,2.0,0.03,1.0,7.21,0,SF,KC,3,47,1.0,-1.0,0.9090909090909091
2023-W22-SF@KC-TSML,2023,22,SF@KC,tight_soft_ml_fade_home,spread,SF -1,0,1.0,2.0,6.7,,,0,SF,KC,3,47,0.0,1.0,-1.0
2023-W22-SF@KC-FPR,2023,22,SF@KC,fade_pr_in_tight_game,spread,SF -1,0,1.0,2.0,5.9,,,0,SF,KC,3,47,0.0,1.0,-1.0
